b
1.12402,1630340740093
1.12403,1630340785882
1.12412,1630340788994
1.12403,1630340790712
1.12421,1630340790770
1.12422,1630340797719
1.12428,1630340801786
1.12429,1630340813024
1.12439,1630340815803
1.1244,1630340817356
1.12441,1630340818037
1.12449,1630340825236
1.12461,1630340834097
s
1.12998,1630340742570
1.12999,1630340742615
1.12998,1630340747684
1.1299,1630340747732
1.12989,1630340762074
1.12977,1630340796741
1.1298,1630340802580
1.12989,1630340802592
1.1299,1630340802735
