b
1.124,1630340432708
1.12483,1630340442926
1.12484,1630340446708
1.125,1630340472395
1.12508,1630340479288
1.12509,1630340480842
s
1.12998,1630340440705
1.12988,1630340440745
1.12998,1630340444823
1.12997,1630340453439
