0,1.27152,1.27197,1630670107638,1630670107919,23,1630670107942,-304
1,1.27152,1.27197,1630670108143,1630670108453,22,1630670108475,-332
2,1.27152,1.27197,1630670108686,1630670108982,20,1630670109002,-316
3,1.27152,1.27197,1630670110792,1630670111076,23,1630670111099,-307
4,1.27152,1.27197,1630670110989,1630670111259,18,1630670111277,-288
5,1.27152,1.27197,1630670112655,1630670112871,19,1630670112890,-235
6,1.27152,1.27197,1630670113961,1630670114252,20,1630670114272,-311
7,1.27152,1.27197,1630670117600,1630670117434,15,1630670117449,151
8,1.27152,1.27197,1630670117711,1630670117625,12,1630670117637,74
9,1.27152,1.27197,1630670119830,1630670120142,13,1630670120155,-325
10,1.27152,1.27197,1630670120136,1630670120371,14,1630670120385,-249
11,1.27152,1.27197,1630670121734,1630670121999,12,1630670122011,-277
12,1.27152,1.27197,1630670121921,1630670122207,11,1630670122218,-297
13,1.27152,1.27197,1630670123909,1630670124219,12,1630670124231,-322
14,1.27152,1.27197,1630670124889,1630670125171,13,1630670125184,-295
15,1.27152,1.27197,1630670125772,1630670126089,10,1630670126099,-327
16,1.27152,1.27197,1630670125974,1630670126291,8,1630670126299,-325
17,1.27152,1.27197,1630670126255,1630670126549,9,1630670126558,-303
18,1.27152,1.27197,1630670128373,1630670128658,11,1630670128669,-296
19,1.27152,1.27197,1630670128580,1630670128851,7,1630670128858,-278
20,1.27152,1.27197,1630670130194,1630670130517,8,1630670130525,-331
21,1.27152,1.27197,1630670130430,1630670130720,8,1630670130728,-298
22,1.27152,1.27197,1630670131409,1630670131711,4,1630670131715,-306
23,1.27152,1.27197,1630670132025,1630670132308,7,1630670132315,-290
24,1.27152,1.27197,1630670139018,1630670139330,6,1630670139336,-318
25,1.27152,1.27197,1630670139432,1630670139729,5,1630670139734,-302
26,1.27152,1.27197,1630670139974,1630670140299,2,1630670140301,-327
27,1.27152,1.27197,1630670140401,1630670140692,4,1630670140696,-295
28,1.27152,1.27197,1630670142956,1630670143268,1,1630670143269,-313
29,1.27152,1.27197,1630670143468,1630670143772,4,1630670143776,-308
30,1.27152,1.27197,1630670144072,1630670144385,2,1630670144387,-315
31,1.27152,1.27197,1630670144238,1630670144555,4,1630670144559,-321
32,1.27152,1.27197,1630670144922,1630670145222,6,1630670145228,-306
33,1.27152,1.27197,1630670145109,1630670145404,7,1630670145411,-302
34,1.27152,1.27197,1630670145757,1630670146057,5,1630670146062,-305
35,1.27152,1.27197,1630670146159,1630670146466,3,1630670146469,-310
36,1.27152,1.27197,1630670146591,1630670146878,6,1630670146884,-293
37,1.27152,1.27197,1630670146809,1630670147115,3,1630670147118,-309
38,1.27152,1.27197,1630670147025,1630670147317,3,1630670147320,-295
39,1.27152,1.27197,1630670148332,1630670148658,5,1630670148663,-331
40,1.27152,1.27197,1630670153303,1630670153608,4,1630670153612,-309
41,1.27152,1.27197,1630670153649,1630670153955,6,1630670153961,-312
42,1.27152,1.27197,1630670153880,1630670154178,8,1630670154186,-306
43,1.27152,1.27197,1630670154849,1630670155171,2,1630670155173,-324
44,1.27152,1.27197,1630670155434,1630670155741,0,1630670155741,-307
45,1.27152,1.27197,1630670155768,1630670156078,5,1630670156083,-315
46,1.27152,1.27197,1630670156104,1630670156417,4,1630670156421,-317
47,1.27152,1.27197,1630670157987,1630670158290,6,1630670158296,-309
48,1.27152,1.27197,1630670160577,1630670160876,3,1630670160879,-302
49,1.27152,1.27197,1630670160853,1630670161114,5,1630670161119,-266
50,1.27152,1.27197,1630670161508,1630670161815,5,1630670161820,-312
51,1.27152,1.27197,1630670161758,1630670162066,6,1630670162072,-314
52,1.27152,1.27197,1630670161846,1630670162092,4,1630670162096,-250
53,1.27152,1.27197,1630670162405,1630670162701,3,1630670162704,-299
54,1.27152,1.27197,1630670162558,1630670162883,7,1630670162890,-332
55,1.27152,1.27197,1630670163311,1630670163598,6,1630670163604,-293
56,1.27152,1.27197,1630670163475,1630670163782,3,1630670163785,-310
57,1.27152,1.27197,1630670163609,1630670163927,3,1630670163930,-321
58,1.27152,1.27197,1630670164958,1630670165282,4,1630670165286,-328
59,1.27152,1.27197,1630670165245,1630670165556,8,1630670165564,-319
60,1.27152,1.27197,1630670167020,1630670167304,6,1630670167310,-290
61,1.27152,1.27197,1630670167175,1630670167502,6,1630670167508,-333
62,1.27152,1.27197,1630670168490,1630670168782,7,1630670168789,-299
63,1.27152,1.27197,1630670168689,1630670168983,7,1630670168990,-301
64,1.27152,1.27197,1630670173209,1630670173513,9,1630670173522,-313
65,1.27152,1.27197,1630670173629,1630670173783,8,1630670173791,-162
66,1.27152,1.27197,1630670174982,1630670175301,8,1630670175309,-327
67,1.27152,1.27197,1630670175197,1630670175465,8,1630670175473,-276
68,1.27152,1.27197,1630670177579,1630670177476,3,1630670177479,100
69,1.27152,1.27197,1630670178011,1630670177672,7,1630670177679,332
70,1.27152,1.27197,1630670178101,1630670177713,2,1630670177715,386
71,1.27152,1.27197,1630670178215,1630670178313,6,1630670178319,-104
72,1.27152,1.27197,1630670180503,1630670180046,7,1630670180053,450
73,1.27152,1.27197,1630670180718,1630670180241,10,1630670180251,467
74,1.27152,1.27197,1630670183843,1630670184147,7,1630670184154,-311
75,1.27152,1.27197,1630670183937,1630670184187,9,1630670184196,-259
76,1.27152,1.27197,1630670184008,1630670184320,9,1630670184329,-321
77,1.27152,1.27197,1630670185739,1630670186034,9,1630670186043,-304
78,1.27152,1.27197,1630670189993,1630670190282,8,1630670190290,-297
79,1.27152,1.27197,1630670190213,1630670190500,7,1630670190507,-294
80,1.27152,1.27197,1630670192362,1630670192674,11,1630670192685,-323
81,1.27152,1.27197,1630670192533,1630670192869,10,1630670192879,-346
82,1.27152,1.27197,1630670194619,1630670194929,8,1630670194937,-318
83,1.27152,1.27197,1630670194834,1630670195130,7,1630670195137,-303
84,1.27152,1.27197,1630670196420,1630670196720,12,1630670196732,-312
85,1.27152,1.27197,1630670196591,1630670196899,6,1630670196905,-314
86,1.27152,1.27197,1630670198971,1630670199250,10,1630670199260,-289
87,1.27152,1.27197,1630670199150,1630670199449,8,1630670199457,-307
88,1.27152,1.27197,1630670199317,1630670199638,5,1630670199643,-326
89,1.27152,1.27197,1630670199938,1630670200231,8,1630670200239,-301
90,1.27152,1.27197,1630670200853,1630670201162,8,1630670201170,-317
91,1.27152,1.27197,1630670201053,1630670201359,6,1630670201365,-312
92,1.27152,1.27197,1630670206076,1630670206367,9,1630670206376,-300
93,1.27152,1.27197,1630670207926,1630670208219,7,1630670208226,-300
94,1.27152,1.27197,1630670209065,1630670209384,9,1630670209393,-328
95,1.27152,1.27197,1630670209214,1630670209532,7,1630670209539,-325
96,1.27152,1.27197,1630670211712,1630670212025,13,1630670212038,-326
97,1.27152,1.27197,1630670211968,1630670212265,11,1630670212276,-308
98,1.27152,1.27197,1630670213948,1630670214236,11,1630670214247,-299
99,1.27152,1.27197,1630670214136,1630670214438,13,1630670214451,-315
100,1.27152,1.27197,1630670215519,1630670215834,13,1630670215847,-328
101,1.27152,1.27197,1630670215732,1630670216030,13,1630670216043,-311
102,1.27152,1.27197,1630670220103,1630670220420,12,1630670220432,-329
103,1.27152,1.27197,1630670220440,1630670220711,15,1630670220726,-286
104,1.27152,1.27197,1630670221362,1630670221667,8,1630670221675,-313
105,1.27152,1.27197,1630670223198,1630670223502,13,1630670223515,-317
106,1.27152,1.27197,1630670223660,1630670223950,11,1630670223961,-301
107,1.27152,1.27197,1630670224193,1630670224503,15,1630670224518,-325
108,1.27152,1.27197,1630670226344,1630670226614,12,1630670226626,-282
109,1.27152,1.27197,1630670226461,1630670226802,8,1630670226810,-349
110,1.27152,1.27197,1630670228621,1630670228909,13,1630670228922,-301
111,1.27152,1.27197,1630670228785,1630670229094,12,1630670229106,-321
112,1.27152,1.27197,1630670235404,1630670235668,8,1630670235676,-272
113,1.27152,1.27197,1630670235606,1630670235897,9,1630670235906,-300
114,1.27152,1.27197,1630670242063,1630670242352,14,1630670242366,-303
115,1.27152,1.27197,1630670242265,1630670242554,12,1630670242566,-301
116,1.27152,1.27197,1630670242949,1630670243274,13,1630670243287,-338
117,1.27152,1.27197,1630670244601,1630670244896,15,1630670244911,-310
118,1.27152,1.27197,1630670246182,1630670246477,14,1630670246491,-309
119,1.27152,1.27197,1630670246418,1630670246719,12,1630670246731,-313
120,1.27152,1.27197,1630670246737,1630670247015,13,1630670247028,-291
121,1.27152,1.27197,1630670250036,1630670250348,15,1630670250363,-327
122,1.27152,1.27197,1630670250285,1630670250572,14,1630670250586,-301
123,1.27152,1.27197,1630670265735,1630670266007,17,1630670266024,-289
124,1.27152,1.27197,1630670265920,1630670266227,17,1630670266244,-324
