0,0.93507,0.9372,1632995783284,1632995783463,-28,1632995783435,-151
1,0.93507,0.9372,1632995783617,1632995783692,-27,1632995783665,-48
2,0.93507,0.9372,1632995784121,1632995784305,-26,1632995784279,-158
3,0.93507,0.9372,1632995784238,1632995784305,-25,1632995784280,-42
4,0.93507,0.9372,1632995784469,1632995784655,-28,1632995784627,-158
5,0.93507,0.9372,1632995784584,1632995784658,-29,1632995784629,-45
6,0.93507,0.9372,1632995784869,1632995785045,-28,1632995785017,-148
7,0.93507,0.9372,1632995785120,1632995785262,-27,1632995785235,-115
8,0.93507,0.9372,1632995785328,1632995785415,-29,1632995785386,-58
9,0.93507,0.9372,1632995785814,1632995786049,-29,1632995786020,-206
10,0.93507,0.9372,1632995785985,1632995786220,-27,1632995786193,-208
11,0.93507,0.9372,1632995786594,1632995786819,-28,1632995786791,-197
12,0.93507,0.9372,1632995786752,1632995786974,-27,1632995786947,-195
13,0.93507,0.9372,1632995786829,1632995787040,-28,1632995787012,-183
14,0.93507,0.9372,1632995787880,1632995787649,-27,1632995787622,258
15,0.93507,0.9372,1632995787944,1632995787834,-27,1632995787807,137
16,0.93507,0.9372,1632995788236,1632995788470,-27,1632995788443,-207
17,0.93507,0.9372,1632995788846,1632995788626,-14,1632995788612,234
18,0.93507,0.9372,1632995788979,1632995789198,-27,1632995789171,-192
19,0.93507,0.9372,1632995789063,1632995789281,-28,1632995789253,-190
20,0.93507,0.9372,1632995789116,1632995789371,-28,1632995789343,-227
21,0.93507,0.9372,1632995789609,1632995789828,-27,1632995789801,-192
22,0.93507,0.9372,1632995790343,1632995789957,-27,1632995789930,413
23,0.93507,0.9372,1632995790393,1632995790151,-26,1632995790125,268
24,0.93507,0.9372,1632995790616,1632995790766,-27,1632995790739,-123
25,0.93507,0.9372,1632995791982,1632995790952,-27,1632995790925,1057
26,0.93507,0.9372,1632995792183,1632995791584,-28,1632995791556,627
27,0.93507,0.9372,1632995792235,1632995791799,-27,1632995791772,463
28,0.93507,0.9372,1632995792282,1632995792333,-28,1632995792305,-23
29,0.93507,0.9372,1632995792333,1632995792355,-27,1632995792328,5
30,0.93507,0.9372,1632995792385,1632995792515,-28,1632995792487,-102
31,0.93507,0.9372,1632995792523,1632995792729,-27,1632995792702,-179
32,0.93507,0.9372,1632995793876,1632995793294,-26,1632995793268,608
33,0.93507,0.9372,1632995793918,1632995793308,-28,1632995793280,638
34,0.93507,0.9372,1632995793954,1632995793532,-26,1632995793506,448
35,0.93507,0.9372,1632995794006,1632995793771,-28,1632995793743,263
36,0.93507,0.9372,1632995794156,1632995794377,-27,1632995794350,-194
37,0.93507,0.9372,1632995794220,1632995794386,-27,1632995794359,-139
38,0.93507,0.9372,1632995794285,1632995794492,-29,1632995794463,-178
39,0.93507,0.9372,1632995794437,1632995794678,-29,1632995794649,-212
40,0.93507,0.9372,1632995796039,1632995795250,-28,1632995795222,817
41,0.93507,0.9372,1632995796091,1632995795264,-29,1632995795235,856
42,0.93507,0.9372,1632995796151,1632995795441,-29,1632995795412,739
43,0.93507,0.9372,1632995796197,1632995795670,-28,1632995795642,555
44,0.93507,0.9372,1632995796234,1632995796244,-27,1632995796217,17
45,0.93507,0.9372,1632995796287,1632995796489,-29,1632995796460,-173
46,0.93507,0.9372,1632995796848,1632995797088,-28,1632995797060,-212
47,0.93507,0.9372,1632995797054,1632995797289,-30,1632995797259,-205
48,0.93507,0.9372,1632995797638,1632995797846,-29,1632995797817,-179
49,0.93507,0.9372,1632995797794,1632995798037,-29,1632995798008,-214
