b
1.1251,1630340489271
1.12519,1630340495337
1.1252,1630340502026
1.12529,1630340512767
1.1253,1630340522425
1.12531,1630340525272
1.12533,1630340527778
1.12534,1630340537737
1.12541,1630340545484
1.12534,1630340552168
1.126,1630340555835
1.12601,1630340558701
1.12606,1630340575254
1.12608,1630340596084
1.12613,1630340601867
s
1.12998,1630340504892
1.1299,1630340557571
1.12998,1630340564250
