0,1.27152,1.275,1630670411102,1630670411437,22,1630670411459,-357
1,1.27152,1.275,1630670411346,1630670411639,23,1630670411662,-316
2,1.27152,1.275,1630670424807,1630670425103,14,1630670425117,-310
3,1.27152,1.275,1630670425360,1630670425669,10,1630670425679,-319
4,1.27152,1.275,1630670425991,1630670426292,9,1630670426301,-310
5,1.27152,1.275,1630670426262,1630670426569,14,1630670426583,-321
6,1.27152,1.275,1630670426582,1630670426875,11,1630670426886,-304
7,1.27152,1.275,1630670426681,1630670426984,10,1630670426994,-313
8,1.27152,1.275,1630670430369,1630670430651,11,1630670430662,-293
9,1.27152,1.275,1630670430667,1630670430945,10,1630670430955,-288
10,1.27152,1.275,1630670434806,1630670435057,66,1630670435123,-317
11,1.27152,1.275,1630670434994,1630670435310,8,1630670435318,-324
12,1.27152,1.275,1630670437439,1630670437737,7,1630670437744,-305
13,1.27152,1.275,1630670437720,1630670438029,3,1630670438032,-312
14,1.27152,1.275,1630670439147,1630670439461,5,1630670439466,-319
15,1.27152,1.275,1630670439395,1630670439708,5,1630670439713,-318
16,1.27152,1.275,1630670443399,1630670443708,3,1630670443711,-312
17,1.27152,1.275,1630670443779,1630670444045,28,1630670444073,-294
18,1.27152,1.275,1630670446167,1630670446477,1,1630670446478,-311
19,1.27152,1.275,1630670446397,1630670446667,-1,1630670446666,-269
20,1.27152,1.275,1630670447066,1630670447368,-2,1630670447366,-300
21,1.27152,1.275,1630670447651,1630670447948,1,1630670447949,-298
22,1.27152,1.275,1630670447918,1630670448235,0,1630670448235,-317
23,1.27152,1.275,1630670448215,1630670448531,-3,1630670448528,-313
24,1.27152,1.275,1630670448303,1630670448570,0,1630670448570,-267
25,1.27152,1.275,1630670449458,1630670449764,-1,1630670449763,-305
26,1.27152,1.275,1630670458749,1630670459049,-2,1630670459047,-298
27,1.27152,1.275,1630670458998,1630670459295,-1,1630670459294,-296
28,1.27152,1.275,1630670461983,1630670462294,1,1630670462295,-312
29,1.27152,1.275,1630670463869,1630670464173,-1,1630670464172,-303
30,1.27152,1.275,1630670471006,1630670471222,1,1630670471223,-217
31,1.27152,1.275,1630670471472,1630670471786,-1,1630670471785,-313
32,1.27152,1.275,1630670471763,1630670472054,3,1630670472057,-294
33,1.27152,1.275,1630670471847,1630670472097,0,1630670472097,-250
34,1.27152,1.275,1630670484235,1630670484537,1,1630670484538,-303
35,1.27152,1.275,1630670486025,1630670486351,1,1630670486352,-327
36,1.27152,1.275,1630670494996,1630670495294,6,1630670495300,-304
37,1.27152,1.275,1630670495548,1630670495857,2,1630670495859,-311
38,1.27152,1.275,1630670506344,1630670506659,9,1630670506668,-324
39,1.27152,1.275,1630670508276,1630670508587,7,1630670508594,-318
40,1.27152,1.275,1630670509796,1630670510083,9,1630670510092,-296
41,1.27152,1.275,1630670509898,1630670510220,8,1630670510228,-330
42,1.27152,1.275,1630670510166,1630670510400,9,1630670510409,-243
43,1.27152,1.275,1630670510499,1630670510829,9,1630670510838,-339
44,1.27152,1.275,1630670511963,1630670512249,6,1630670512255,-292
45,1.27152,1.275,1630670512221,1630670512533,10,1630670512543,-322
46,1.27152,1.275,1630670514197,1630670514515,7,1630670514522,-325
47,1.27152,1.275,1630670514436,1630670514737,7,1630670514744,-308
48,1.27152,1.275,1630670516404,1630670516704,15,1630670516719,-315
49,1.27152,1.275,1630670516639,1630670516928,9,1630670516937,-298
50,1.27152,1.275,1630670517616,1630670517926,8,1630670517934,-318
