b
1.12469,1630340844199
1.1247,1630340845687
1.12479,1630340845810
1.12483,1630340851488
1.12491,1630340852877
1.12492,1630340860006
1.12499,1630340891894
1.125,1630340898831
1.12501,1630340903029
1.12502,1630340931961
1.12521,1630340933809
1.12522,1630340944395
1.12451,1630340971960
1.12452,1630340980382
1.12451,1630341038530
1.1245,1630341049860
1.12451,1630341059224
s
1.12989,1630340866972
1.1298,1630341047759
1.1299,1630341050750
1.12989,1630341055426
